"state","county","year","party","votes"
"Idaho","Jerome",2000,"other",229
"Idaho","Kootenai",2000,"other",2162
"Idaho","Latah",2000,"other",1489
"Idaho","Lemhi",2000,"other",122
"Idaho","Lewis",2000,"other",58
"Idaho","Lincoln",2000,"other",88
"Idaho","Madison",2000,"other",213
"Idaho","Minidoka",2000,"other",267
"Idaho","Nez Perce",2000,"other",449
"Idaho","Oneida",2000,"other",65
"Idaho","Owyhee",2000,"other",115
"Idaho","Payette",2000,"other",254
"Idaho","Power",2000,"other",82
"Idaho","Shoshone",2000,"other",281
"Idaho","Teton",2000,"other",206
"Idaho","Twin Falls",2000,"other",959
"Idaho","Valley",2000,"other",301
"Idaho","Washington",2000,"other",191
"Illinois","Adams",2000,"other",581
"Illinois","Alexander",2000,"other",77
"Illinois","Bond",2000,"other",168
"Illinois","Boone",2000,"other",425
"Illinois","Brown",2000,"other",54
"Illinois","Bureau",2000,"other",543
"Illinois","Calhoun",2000,"other",63
"Illinois","Carroll",2000,"other",229
"Illinois","Cass",2000,"other",142
"Illinois","Champaign",2000,"other",4125
"Illinois","Christian",2000,"other",435
"Illinois","Clark",2000,"other",182
"Illinois","Clay",2000,"other",134
"Illinois","Clinton",2000,"other",403
"Illinois","Coles",2000,"other",694
"Illinois","Cook",2000,"other",50818
"Illinois","Crawford",2000,"other",193
"Illinois","Cumberland",2000,"other",141
"Illinois","DeKalb",2000,"other",1296
"Illinois","DeWitt",2000,"other",213
"Illinois","Douglas",2000,"other",203
"Illinois","DuPage",2000,"other",10775
"Illinois","Edgar",2000,"other",183
"Illinois","Edwards",2000,"other",70
"Illinois","Effingham",2000,"other",405
"Illinois","Fayette",2000,"other",252
"Illinois","Ford",2000,"other",174
"Illinois","Franklin",2000,"other",521
"Illinois","Fulton",2000,"other",401
"Illinois","Gallatin",2000,"other",89
"Illinois","Greene",2000,"other",148
"Illinois","Grundy",2000,"other",359
"Illinois","Hamilton",2000,"other",125
"Illinois","Hancock",2000,"other",301
"Illinois","Hardin",2000,"other",87
"Illinois","Henderson",2000,"other",128
"Illinois","Henry",2000,"other",653
"Illinois","Iroquois",2000,"other",342
"Illinois","Jackson",2000,"other",1494
"Illinois","Jasper",2000,"other",87
"Illinois","Jefferson",2000,"other",313
"Illinois","Jersey",2000,"other",359
"Illinois","Jo Daviess",2000,"other",433
"Illinois","Johnson",2000,"other",149
"Illinois","Kane",2000,"other",4282
"Illinois","Kankakee",2000,"other",954
"Illinois","Kendall",2000,"other",637
"Illinois","Knox",2000,"other",690
"Illinois","Lake",2000,"other",6118
"Illinois","LaSalle",2000,"other",1376
"Illinois","Lawrence",2000,"other",162
"Illinois","Lee",2000,"other",440
"Illinois","Livingston",2000,"other",405
"Illinois","Logan",2000,"other",324
"Illinois","Macon",2000,"other",1407
"Illinois","Macoupin",2000,"other",625
"Illinois","Madison",2000,"other",3206
"Illinois","Marion",2000,"other",355
"Illinois","Marshall",2000,"other",192
"Illinois","Mason",2000,"other",169
"Illinois","Massac",2000,"other",156
"Illinois","McDonough",2000,"other",467
"Illinois","McHenry",2000,"other",3375
"Illinois","McLean",2000,"other",1954
"Illinois","Menard",2000,"other",176
"Illinois","Mercer",2000,"other",230
"Illinois","Monroe",2000,"other",367
"Illinois","Montgomery",2000,"other",325
"Illinois","Morgan",2000,"other",377
"Illinois","Moultrie",2000,"other",138
"Illinois","Ogle",2000,"other",603
"Illinois","Peoria",2000,"other",1810
"Illinois","Perry",2000,"other",278
"Illinois","Piatt",2000,"other",278
"Illinois","Pike",2000,"other",208
"Illinois","Pope",2000,"other",57
"Illinois","Pulaski",2000,"other",68
"Illinois","Putnam",2000,"other",85
"Illinois","Randolph",2000,"other",366
"Illinois","Richland",2000,"other",219
"Illinois","Rock Island",2000,"other",1944
"Illinois","Saline",2000,"other",290
"Illinois","Sangamon",2000,"other",2697
"Illinois","Schuyler",2000,"other",108
"Illinois","Scott",2000,"other",57
"Illinois","Shelby",2000,"other",294
"Illinois","St0 Clair",2000,"other",2133
"Illinois","Stark",2000,"other",84
"Illinois","Stephenson",2000,"other",601
"Illinois","Tazewell",2000,"other",1432
"Illinois","Union",2000,"other",281
"Illinois","Vermilion",2000,"other",911
"Illinois","Wabash",2000,"other",115
"Illinois","Warren",2000,"other",208
"Illinois","Washington",2000,"other",147
"Illinois","Wayne",2000,"other",137
"Illinois","White",2000,"other",158
"Illinois","Whiteside",2000,"other",699
"Illinois","Will",2000,"other",4940
"Illinois","Williamson",2000,"other",735
"Illinois","Winnebago",2000,"other",3500
"Illinois","Woodford",2000,"other",359
"Indiana","Adams",2000,"other",260
"Indiana","Allen",2000,"other",2258
"Indiana","Bartholomew",2000,"other",554
"Indiana","Benton",2000,"other",105
"Indiana","Blackford",2000,"other",91
"Indiana","Boone",2000,"other",472
"Indiana","Brown",2000,"other",338
"Indiana","Carroll",2000,"other",201
"Indiana","Cass",2000,"other",389
"Indiana","Clark",2000,"other",559
"Indiana","Clay",2000,"other",160
"Indiana","Clinton",2000,"other",207
"Indiana","Crawford",2000,"other",65
"Indiana","Daviess",2000,"other",192
"Indiana","Dearborn",2000,"other",178
"Indiana","Decatur",2000,"other",167
"Indiana","Dekalb",2000,"other",308
"Indiana","Delaware",2000,"other",1166
"Indiana","Dubois",2000,"other",280
"Indiana","Elkhart",2000,"other",1324
"Indiana","Fayette",2000,"other",172
"Indiana","Floyd",2000,"other",335
"Indiana","Fountain",2000,"other",156
"Indiana","Franklin",2000,"other",161
"Indiana","Fulton",2000,"other",149
"Indiana","Gibson",2000,"other",236
"Indiana","Grant",2000,"other",521
"Indiana","Greene",2000,"other",269
"Indiana","Hamilton",2000,"other",1552
"Indiana","Hancock",2000,"other",504
"Indiana","Harrison",2000,"other",315
"Indiana","Hendricks",2000,"other",784
"Indiana","Henry",2000,"other",347
"Indiana","Howard",2000,"other",865
"Indiana","Huntington",2000,"other",388
"Indiana","Jackson",2000,"other",218
"Indiana","Jasper",2000,"other",211
"Indiana","Jay",2000,"other",176
"Indiana","Jefferson",2000,"other",232
"Indiana","Jennings",2000,"other",213
"Indiana","Johnson",2000,"other",928
"Indiana","Knox",2000,"other",269
"Indiana","Kosciusko",2000,"other",459
"Indiana","LaGrange",2000,"other",163
"Indiana","Lake",2000,"other",3527
"Indiana","LaPorte",2000,"other",1017
"Indiana","Lawrence",2000,"other",394
"Indiana","Madison",2000,"other",857
"Indiana","Marion",2000,"other",7904
"Indiana","Marshall",2000,"other",343
"Indiana","Martin",2000,"other",83
"Indiana","Miami",2000,"other",372
"Indiana","Monroe",2000,"other",3550
"Indiana","Montgomery",2000,"other",311
"Indiana","Morgan",2000,"other",522
"Indiana","Newton",2000,"other",159
"Indiana","Noble",2000,"other",291
"Indiana","Ohio",2000,"other",26
"Indiana","Orange",2000,"other",170
"Indiana","Owen",2000,"other",231
"Indiana","Parke",2000,"other",125
"Indiana","Perry",2000,"other",103
"Indiana","Pike",2000,"other",131
"Indiana","Porter",2000,"other",1431
"Indiana","Posey",2000,"other",182
"Indiana","Pulaski",2000,"other",102
"Indiana","Putnam",2000,"other",396
"Indiana","Randolph",2000,"other",206
"Indiana","Ripley",2000,"other",189
"Indiana","Rush",2000,"other",165
"Indiana","Scott",2000,"other",170
"Indiana","Shelby",2000,"other",346
"Indiana","Spencer",2000,"other",139
"Indiana","St0 Joseph",2000,"other",2190
"Indiana","Starke",2000,"other",216
"Indiana","Steuben",2000,"other",221
"Indiana","Sullivan",2000,"other",110
"Indiana","Switzerland",2000,"other",72
"Indiana","Tippecanoe",2000,"other",1969
"Indiana","Tipton",2000,"other",140
"Indiana","Union",2000,"other",63
"Indiana","Vanderburgh",2000,"other",1153
"Indiana","Vermillion",2000,"other",133
"Indiana","Vigo",2000,"other",637
"Indiana","Wabash",2000,"other",285
"Indiana","Warren",2000,"other",79
"Indiana","Warrick",2000,"other",355
"Indiana","Washington",2000,"other",258
"Indiana","Wayne",2000,"other",605
"Indiana","Wells",2000,"other",207
"Indiana","White",2000,"other",212
"Indiana","Whitley",2000,"other",245
"Iowa","Adair",2000,"other",95
"Iowa","Adams",2000,"other",78
"Iowa","Allamakee",2000,"other",302
"Iowa","Appanoose",2000,"other",152
"Iowa","Audubon",2000,"other",95
"Iowa","Benton",2000,"other",383
"Iowa","Black Hawk",2000,"other",1505
"Iowa","Boone",2000,"other",354
"Iowa","Bremer",2000,"other",331
"Iowa","Buchanan",2000,"other",273
"Iowa","Buena Vista",2000,"other",326
"Iowa","Butler",2000,"other",152
"Iowa","Calhoun",2000,"other",133
"Iowa","Carroll",2000,"other",226
"Iowa","Cass",2000,"other",193
"Iowa","Cedar",2000,"other",280
"Iowa","Cerro Gordo",2000,"other",580
"Iowa","Cherokee",2000,"other",284
"Iowa","Chickasaw",2000,"other",213
"Iowa","Clarke",2000,"other",111
"Iowa","Clay",2000,"other",292
"Iowa","Clayton",2000,"other",299
"Iowa","Clinton",2000,"other",675
"Iowa","Crawford",2000,"other",235
"Iowa","Dallas",2000,"other",463
"Iowa","Davis",2000,"other",111
"Iowa","Decatur",2000,"other",132
"Iowa","Delaware",2000,"other",268
"Iowa","Des Moines",2000,"other",629
"Iowa","Dickinson",2000,"other",236
"Iowa","Dubuque",2000,"other",1520
"Iowa","Emmet",2000,"other",134
"Iowa","Fayette",2000,"other",234
"Iowa","Floyd",2000,"other",217
"Iowa","Franklin",2000,"other",159
"Iowa","Fremont",2000,"other",88
"Iowa","Greene",2000,"other",136
"Iowa","Grundy",2000,"other",121
"Iowa","Guthrie",2000,"other",136
"Iowa","Hamilton",2000,"other",199
"Iowa","Hancock",2000,"other",169
"Iowa","Hardin",2000,"other",215
"Iowa","Harrison",2000,"other",190
"Iowa","Henry",2000,"other",288
"Iowa","Howard",2000,"other",143
"Iowa","Humboldt",2000,"other",145
"Iowa","Ida",2000,"other",112
"Iowa","Iowa",2000,"other",289
"Iowa","Jackson",2000,"other",318
"Iowa","Jasper",2000,"other",407
"Iowa","Jefferson",2000,"other",1437
"Iowa","Johnson",2000,"other",3696
"Iowa","Jones",2000,"other",252
"Iowa","Keokuk",2000,"other",195
"Iowa","Kossuth",2000,"other",306
"Iowa","Lee",2000,"other",601
"Iowa","Linn",2000,"other",2750
"Iowa","Louisa",2000,"other",136
"Iowa","Lucas",2000,"other",107
"Iowa","Lyon",2000,"other",111
"Iowa","Madison",2000,"other",214
"Iowa","Mahaska",2000,"other",202
"Iowa","Marion",2000,"other",309
"Iowa","Marshall",2000,"other",517
"Iowa","Mills",2000,"other",192
"Iowa","Mitchell",2000,"other",124
"Iowa","Monona",2000,"other",170
"Iowa","Monroe",2000,"other",90
"Iowa","Montgomery",2000,"other",139
"Iowa","Muscatine",2000,"other",535
"Iowa","O'Brien",2000,"other",200
"Iowa","Osceola",2000,"other",86
"Iowa","Page",2000,"other",178
"Iowa","Palo Alto",2000,"other",156
"Iowa","Plymouth",2000,"other",430
"Iowa","Pocahontas",2000,"other",163
"Iowa","Polk",2000,"other",4525
"Iowa","Pottawattamie",2000,"other",958
"Iowa","Poweshiek",2000,"other",362
"Iowa","Ringgold",2000,"other",77
"Iowa","Sac",2000,"other",158
"Iowa","Scott",2000,"other",1910
"Iowa","Shelby",2000,"other",175
"Iowa","Sioux",2000,"other",303
"Iowa","Story",2000,"other",1658
"Iowa","Tama",2000,"other",236
"Iowa","Taylor",2000,"other",79
"Iowa","Union",2000,"other",197
"Iowa","Van Buren",2000,"other",105
"Iowa","Wapello",2000,"other",471
"Iowa","Warren",2000,"other",511
"Iowa","Washington",2000,"other",335
"Iowa","Wayne",2000,"other",55
"Iowa","Webster",2000,"other",397
"Iowa","Winnebago",2000,"other",174
"Iowa","Winneshiek",2000,"other",431
"Iowa","Woodbury",2000,"other",1341
"Iowa","Worth",2000,"other",137
"Iowa","Wright",2000,"other",156
"Kansas","Allen",2000,"other",255
"Kansas","Anderson",2000,"other",167
"Kansas","Atchison",2000,"other",351
"Kansas","Barber",2000,"other",106
"Kansas","Barton",2000,"other",415
"Kansas","Bourbon",2000,"other",245
"Kansas","Brown",2000,"other",194
"Kansas","Butler",2000,"other",870
"Kansas","Chase",2000,"other",78
"Kansas","Chautauqua",2000,"other",90
"Kansas","Cherokee",2000,"other",333
"Kansas","Cheyenne",2000,"other",65
"Kansas","Clark",2000,"other",43
"Kansas","Clay",2000,"other",139
"Kansas","Cloud",2000,"other",271
"Kansas","Coffey",2000,"other",144
"Kansas","Comanche",2000,"other",35
"Kansas","Cowley",2000,"other",595
"Kansas","Crawford",2000,"other",798
"Kansas","Decatur",2000,"other",80
"Kansas","Dickinson",2000,"other",436
"Kansas","Doniphan",2000,"other",165
"Kansas","Douglas",2000,"other",4527
"Kansas","Edwards",2000,"other",54
"Kansas","Elk",2000,"other",68
"Kansas","Ellis",2000,"other",718
"Kansas","Ellsworth",2000,"other",169
"Kansas","Finney",2000,"other",277
"Kansas","Ford",2000,"other",301
"Kansas","Franklin",2000,"other",412
"Kansas","Geary",2000,"other",229
"Kansas","Gove",2000,"other",77
"Kansas","Graham",2000,"other",70
"Kansas","Grant",2000,"other",47
"Kansas","Gray",2000,"other",47
"Kansas","Greeley",2000,"other",32
"Kansas","Greenwood",2000,"other",142
"Kansas","Hamilton",2000,"other",27
"Kansas","Harper",2000,"other",110
"Kansas","Harvey",2000,"other",822
"Kansas","Haskell",2000,"other",30
"Kansas","Hodgeman",2000,"other",36
"Kansas","Jackson",2000,"other",259
"Kansas","Jefferson",2000,"other",454
"Kansas","Jewell",2000,"other",97
"Kansas","Johnson",2000,"other",8453
"Kansas","Kearny",2000,"other",31
"Kansas","Kingman",2000,"other",145
"Kansas","Kiowa",2000,"other",52
"Kansas","Labette",2000,"other",318
"Kansas","Lane",2000,"other",35
"Kansas","Leavenworth",2000,"other",955
"Kansas","Lincoln",2000,"other",126
"Kansas","Linn",2000,"other",159
"Kansas","Logan",2000,"other",78
"Kansas","Lyon",2000,"other",613
"Kansas","Marion",2000,"other",272
"Kansas","Marshall",2000,"other",218
"Kansas","McPherson",2000,"other",688
"Kansas","Meade",2000,"other",49
"Kansas","Miami",2000,"other",442
"Kansas","Mitchell",2000,"other",165
"Kansas","Montgomery",2000,"other",479
"Kansas","Morris",2000,"other",160
"Kansas","Morton",2000,"other",33
"Kansas","Nemaha",2000,"other",218
"Kansas","Neosho",2000,"other",284
"Kansas","Ness",2000,"other",73
"Kansas","Norton",2000,"other",109
"Kansas","Osage",2000,"other",313
"Kansas","Osborne",2000,"other",114
"Kansas","Ottawa",2000,"other",183
"Kansas","Pawnee",2000,"other",122
"Kansas","Phillips",2000,"other",124
"Kansas","Pottawatomie",2000,"other",709
"Kansas","Pratt",2000,"other",217
"Kansas","Rawlins",2000,"other",85
"Kansas","Reno",2000,"other",1226
"Kansas","Republic",2000,"other",142
"Kansas","Rice",2000,"other",195
"Kansas","Riley",2000,"other",1393
"Kansas","Rooks",2000,"other",162
"Kansas","Rush",2000,"other",114
"Kansas","Russell",2000,"other",162
"Kansas","Saline",2000,"other",1628
"Kansas","Scott",2000,"other",74
"Kansas","Sedgwick",2000,"other",7132
"Kansas","Seward",2000,"other",101
"Kansas","Shawnee",2000,"other",3661
"Kansas","Sheridan",2000,"other",76
"Kansas","Sherman",2000,"other",107
"Kansas","Smith",2000,"other",116
"Kansas","Stafford",2000,"other",87
"Kansas","Stanton",2000,"other",29
"Kansas","Stevens",2000,"other",52
"Kansas","Sumner",2000,"other",507
"Kansas","Thomas",2000,"other",151
"Kansas","Trego",2000,"other",101
"Kansas","Wabaunsee",2000,"other",213
"Kansas","Wallace",2000,"other",21
"Kansas","Washington",2000,"other",134
"Kansas","Wichita",2000,"other",24
"Kansas","Wilson",2000,"other",161
"Kansas","Woodson",2000,"other",100
"Kansas","Wyandotte",2000,"other",1837
"Kentucky","Adair",2000,"other",89
"Kentucky","Allen",2000,"other",64
"Kentucky","Anderson",2000,"other",156
"Kentucky","Ballard",2000,"other",65
"Kentucky","Barren",2000,"other",173
"Kentucky","Bath",2000,"other",83
"Kentucky","Bell",2000,"other",239
"Kentucky","Boone",2000,"other",720
"Kentucky","Bourbon",2000,"other",173
"Kentucky","Boyd",2000,"other",394
"Kentucky","Boyle",2000,"other",237
"Kentucky","Bracken",2000,"other",66
"Kentucky","Breathitt",2000,"other",87
"Kentucky","Breckinridge",2000,"other",95
"Kentucky","Bullitt",2000,"other",430
"Kentucky","Butler",2000,"other",57
"Kentucky","Caldwell",2000,"other",98
"Kentucky","Calloway",2000,"other",333
"Kentucky","Campbell",2000,"other",980
"Kentucky","Carlisle",2000,"other",39
"Kentucky","Carroll",2000,"other",80
"Kentucky","Carter",2000,"other",160
"Kentucky","Casey",2000,"other",63
"Kentucky","Christian",2000,"other",208
"Kentucky","Clark",2000,"other",258
"Kentucky","Clay",2000,"other",70
"Kentucky","Clinton",2000,"other",49
"Kentucky","Crittenden",2000,"other",75
"Kentucky","Cumberland",2000,"other",50
"Kentucky","Daviess",2000,"other",753
"Kentucky","Edmonson",2000,"other",35
"Kentucky","Elliott",2000,"other",29
"Kentucky","Estill",2000,"other",86
"Kentucky","Fayette",2000,"other",3703
"Kentucky","Fleming",2000,"other",84
"Kentucky","Floyd",2000,"other",238
"Kentucky","Franklin",2000,"other",592
"Kentucky","Fulton",2000,"other",43
"Kentucky","Gallatin",2000,"other",65
"Kentucky","Garrard",2000,"other",67
"Kentucky","Grant",2000,"other",130
"Kentucky","Graves",2000,"other",285
"Kentucky","Grayson",2000,"other",107
"Kentucky","Green",2000,"other",56
"Kentucky","Greenup",2000,"other",266
"Kentucky","Hancock",2000,"other",70
"Kentucky","Hardin",2000,"other",631
"Kentucky","Harlan",2000,"other",190
"Kentucky","Harrison",2000,"other",160
"Kentucky","Hart",2000,"other",93
"Kentucky","Henderson",2000,"other",287
"Kentucky","Henry",2000,"other",112
"Kentucky","Hickman",2000,"other",33
"Kentucky","Hopkins",2000,"other",265
"Kentucky","Jackson",2000,"other",75
"Kentucky","Jefferson",2000,"other",7408
"Kentucky","Jessamine",2000,"other",354
"Kentucky","Johnson",2000,"other",146
"Kentucky","Kenton",2000,"other",1760
"Kentucky","Knott",2000,"other",80
"Kentucky","Knox",2000,"other",162
"Kentucky","Larue",2000,"other",68
"Kentucky","Laurel",2000,"other",235
"Kentucky","Lawrence",2000,"other",80
"Kentucky","Lee",2000,"other",35
"Kentucky","Leslie",2000,"other",65
"Kentucky","Letcher",2000,"other",195
"Kentucky","Lewis",2000,"other",58
"Kentucky","Lincoln",2000,"other",124
"Kentucky","Livingston",2000,"other",90
"Kentucky","Logan",2000,"other",103
"Kentucky","Lyon",2000,"other",52
"Kentucky","Madison",2000,"other",675
"Kentucky","Magoffin",2000,"other",65
"Kentucky","Marion",2000,"other",139
"Kentucky","Marshall",2000,"other",264
"Kentucky","Martin",2000,"other",75
"Kentucky","Mason",2000,"other",123
"Kentucky","McCracken",2000,"other",532
"Kentucky","McCreary",2000,"other",60
"Kentucky","McLean",2000,"other",56
"Kentucky","Meade",2000,"other",156
"Kentucky","Menifee",2000,"other",41
"Kentucky","Mercer",2000,"other",178
"Kentucky","Metcalfe",2000,"other",55
"Kentucky","Monroe",2000,"other",34
"Kentucky","Montgomery",2000,"other",152
"Kentucky","Morgan",2000,"other",70
"Kentucky","Muhlenberg",2000,"other",143
"Kentucky","Nelson",2000,"other",293
"Kentucky","Nicholas",2000,"other",66
"Kentucky","Ohio",2000,"other",166
"Kentucky","Oldham",2000,"other",452
"Kentucky","Owen",2000,"other",94
"Kentucky","Owsley",2000,"other",21
"Kentucky","Pendleton",2000,"other",89
"Kentucky","Perry",2000,"other",182
"Kentucky","Pike",2000,"other",319
"Kentucky","Powell",2000,"other",96
"Kentucky","Pulaski",2000,"other",281
"Kentucky","Robertson",2000,"other",27
"Kentucky","Rockcastle",2000,"other",81
"Kentucky","Rowan",2000,"other",175
"Kentucky","Russell",2000,"other",96
"Kentucky","Scott",2000,"other",362
"Kentucky","Shelby",2000,"other",235
"Kentucky","Simpson",2000,"other",72
"Kentucky","Spencer",2000,"other",68
"Kentucky","Taylor",2000,"other",110
"Kentucky","Todd",2000,"other",45
"Kentucky","Trigg",2000,"other",104
"Kentucky","Trimble",2000,"other",63
"Kentucky","Union",2000,"other",72
"Kentucky","Warren",2000,"other",560
"Kentucky","Washington",2000,"other",86
"Kentucky","Wayne",2000,"other",93
"Kentucky","Webster",2000,"other",85
"Kentucky","Whitley",2000,"other",171
"Kentucky","Wolfe",2000,"other",22
"Kentucky","Woodford",2000,"other",252
"Louisiana","Acadia",2000,"other",532
"Louisiana","Allen",2000,"other",343
"Louisiana","Ascension",2000,"other",641
"Louisiana","Assumption",2000,"other",443
"Louisiana","Avoyelles",2000,"other",623
"Louisiana","Beauregard",2000,"other",385
"Louisiana","Bienville",2000,"other",324
"Louisiana","Bossier",2000,"other",758
"Louisiana","Caddo",2000,"other",1302
"Louisiana","Calcasieu",2000,"other",1631
"Louisiana","Caldwell",2000,"other",152
"Louisiana","Cameron",2000,"other",155
"Louisiana","Catahoula",2000,"other",135
"Louisiana","Claiborne",2000,"other",176
"Louisiana","Concordia",2000,"other",303
"Louisiana","DeSoto",2000,"other",300
"Louisiana","E Baton Rouge",2000,"other",3345
"Louisiana","East Carroll",2000,"other",89
"Louisiana","East Feliciana",2000,"other",178
"Louisiana","Evangeline",2000,"other",559
"Louisiana","Franklin",2000,"other",201
"Louisiana","Grant",2000,"other",172
"Louisiana","Iberia",2000,"other",1022
"Louisiana","Iberville",2000,"other",575
"Louisiana","Jackson",2000,"other",177
"Louisiana","Jefferson",2000,"other",3737
"Louisiana","Jefferson Davis",2000,"other",439
"Louisiana","Lafayette",2000,"other",2612
"Louisiana","Lafourche",2000,"other",1247
"Louisiana","LaSalle",2000,"other",147
"Louisiana","Lincoln",2000,"other",454
"Louisiana","Livingston",2000,"other",968
"Louisiana","Madison",2000,"other",127
"Louisiana","Morehouse",2000,"other",391
"Louisiana","Natchitoches",2000,"other",601
"Louisiana","Orleans",2000,"other",4187
"Louisiana","Ouachita",2000,"other",1647
"Louisiana","Plaquemines",2000,"other",204
"Louisiana","Pointe Coupee",2000,"other",309
"Louisiana","Rapides",2000,"other",1295
"Louisiana","Red River",2000,"other",145
"Louisiana","Richland",2000,"other",308
"Louisiana","Sabine",2000,"other",262
"Louisiana","St0 Bernard",2000,"other",684
"Louisiana","St0 Charles",2000,"other",611
"Louisiana","St0 Helena",2000,"other",230
"Louisiana","St0 James",2000,"other",369
"Louisiana","St0 Landry",2000,"other",635
"Louisiana","St0 Martin",2000,"other",964
"Louisiana","St0 Mary",2000,"other",634
"Louisiana","St0 Tammany",2000,"other",1822
"Louisiana","St0 John the Baptist",2000,"other",545
"Louisiana","Tangipahoa",2000,"other",891
"Louisiana","Tensas",2000,"other",100
"Louisiana","Terrebonne",2000,"other",947
"Louisiana","Union",2000,"other",366
"Louisiana","Vermilion",2000,"other",1036
"Louisiana","Vernon",2000,"other",378
"Louisiana","Washington",2000,"other",505
"Louisiana","Webster",2000,"other",473
"Louisiana","West Baton Rouge",2000,"other",187
"Louisiana","West Carroll",2000,"other",136
"Louisiana","West Feliciana",2000,"other",161
"Louisiana","Winn",2000,"other",166
"Maine","Androscoggin",2000,"other",3046
"Maine","Aroostook",2000,"other",1392
"Maine","Cumberland",2000,"other",9874
"Maine","Franklin",2000,"other",1396
"Maine","Hancock",2000,"other",2859
"Maine","Kennebec",2000,"other",3742
"Maine","Knox",2000,"other",2080
"Maine","Lincoln",2000,"other",1580
"Maine","Oxford",2000,"other",2009
"Maine","Penobscot",2000,"other",4718
"Maine","Piscataquis",2000,"other",666
"Maine","Sagadahoc",2000,"other",1510
"Maine","Somerset",2000,"other",1729
"Maine","Waldo",2000,"other",1972
"Maine","Washington",2000,"other",1049
"Maine","York",2000,"other",5628
"Maryland","Allegany",2000,"other",821
"Maryland","Anne Arundel",2000,"other",6824
"Maryland","Baltimore City",2000,"other",6489
"Maryland","Baltimore County",2000,"other",10416
"Maryland","Calvert",2000,"other",816
"Maryland","Caroline",2000,"other",256
"Maryland","Carroll",2000,"other",2139
"Maryland","Cecil",2000,"other",1055
"Maryland","Charles",2000,"other",951
"Maryland","Dorchester",2000,"other",313
"Maryland","Frederick",2000,"other",2586
"Maryland","Garrett",2000,"other",269
"Maryland","Harford",2000,"other",2897
"Maryland","Howard",2000,"other",4414
"Maryland","Kent",2000,"other",303
"Maryland","Montgomery",2000,"other",14655
"Maryland","Prince George's",2000,"other",5803
"Maryland","Queen Anne's",2000,"other",534
"Maryland","Somerset",2000,"other",210
"Maryland","St0 Mary's",2000,"other",733
"Maryland","Talbot",2000,"other",506
"Maryland","Washington",2000,"other",1301
"Maryland","Wicomico",2000,"other",988
"Maryland","Worcester",2000,"other",622
"Massachusetts","Barnstable",2000,"other",9037
"Massachusetts","Berkshire",2000,"other",5672
"Massachusetts","Bristol",2000,"other",12164
"Massachusetts","Dukes",2000,"other",1067
"Massachusetts","Essex",2000,"other",21923
"Massachusetts","Franklin",2000,"other",5245
"Massachusetts","Hampden",2000,"other",12432
"Massachusetts","Hampshire",2000,"other",10881
"Massachusetts","Middlesex",2000,"other",54091
"Massachusetts","Nantucket",2000,"other",428
"Massachusetts","Norfolk",2000,"other",21694
"Massachusetts","Plymouth",2000,"other",13450
"Massachusetts","Suffolk",2000,"other",17671
"Massachusetts","Worcester",2000,"other",22240
"Michigan","Alcona",2000,"other",149
"Michigan","Alger",2000,"other",153
"Michigan","Allegan",2000,"other",1199
"Michigan","Alpena",2000,"other",310
"Michigan","Antrim",2000,"other",398
"Michigan","Arenac",2000,"other",161
"Michigan","Baraga",2000,"other",157
"Michigan","Barry",2000,"other",759
"Michigan","Bay",2000,"other",1235
"Michigan","Benzie",2000,"other",354
"Michigan","Berrien",2000,"other",1400
"Michigan","Branch",2000,"other",349
"Michigan","Calhoun",2000,"other",1477
"Michigan","Cass",2000,"other",472
"Michigan","Charlevoix",2000,"other",511
"Michigan","Cheboygan",2000,"other",318
"Michigan","Chippewa",2000,"other",458
"Michigan","Clare",2000,"other",383
"Michigan","Clinton",2000,"other",751
"Michigan","Crawford",2000,"other",229
"Michigan","Delta",2000,"other",475
"Michigan","Dickinson",2000,"other",367
"Michigan","Eaton",2000,"other",1258
"Michigan","Emmet",2000,"other",658
"Michigan","Genesee",2000,"other",4391
"Michigan","Gladwin",2000,"other",313
"Michigan","Gogebic",2000,"other",344
"Michigan","Grand Traverse",2000,"other",1500
"Michigan","Gratiot",2000,"other",329
"Michigan","Hillsdale",2000,"other",495
"Michigan","Houghton",2000,"other",633
"Michigan","Huron",2000,"other",285
"Michigan","Ingham",2000,"other",4050
"Michigan","Ionia",2000,"other",574
"Michigan","Iosco",2000,"other",372
"Michigan","Iron",2000,"other",207
"Michigan","Isabella",2000,"other",788
"Michigan","Jackson",2000,"other",1720
"Michigan","Kalamazoo",2000,"other",3595
"Michigan","Kalkaska",2000,"other",233
"Michigan","Kent",2000,"other",6274
"Michigan","Keweenaw",2000,"other",63
"Michigan","Lake",2000,"other",148
"Michigan","Lapeer",2000,"other",1134
"Michigan","Leelanau",2000,"other",534
"Michigan","Lenawee",2000,"other",1047
"Michigan","Livingston",2000,"other",2058
"Michigan","Luce",2000,"other",100
"Michigan","Mackinac",2000,"other",165
"Michigan","Macomb",2000,"other",8669
"Michigan","Manistee",2000,"other",388
"Michigan","Marquette",2000,"other",1099
"Michigan","Mason",2000,"other",371
"Michigan","Mecosta",2000,"other",382
"Michigan","Menominee",2000,"other",308
"Michigan","Midland",2000,"other",1042
"Michigan","Missaukee",2000,"other",160
"Michigan","Monroe",2000,"other",1300
"Michigan","Montcalm",2000,"other",581
"Michigan","Montmorency",2000,"other",120
"Michigan","Muskegon",2000,"other",1377
