"state","county","year","party","votes"
"KY","Bullitt County",2008,"rep",20102
"KY","Butler County",2008,"rep",3696
"KY","Caldwell County",2008,"rep",3866
"KY","Calloway County",2008,"rep",8991
"KY","Campbell County",2008,"rep",24046
"KY","Carlisle County",2008,"rep",1699
"KY","Carroll County",2008,"rep",2032
"KY","Carter County",2008,"rep",5252
"KY","Casey County",2008,"rep",4679
"KY","Christian County",2008,"rep",13699
"KY","Clark County",2008,"rep",9664
"KY","Clay County",2008,"rep",5710
"KY","Clinton County",2008,"rep",3366
"KY","Crittenden County",2008,"rep",2604
"KY","Cumberland County",2008,"rep",2056
"KY","Daviess County",2008,"rep",23692
"KY","Edmonson County",2008,"rep",3562
"KY","Elliott County",2008,"rep",902
"KY","Estill County",2008,"rep",3685
"KY","Fayette County",2008,"rep",59884
"KY","Fleming County",2008,"rep",3432
"KY","Floyd County",2008,"rep",7741
"KY","Franklin County",2008,"rep",11911
"KY","Fulton County",2008,"rep",1530
"KY","Gallatin County",2008,"rep",1840
"KY","Garrard County",2008,"rep",5118
"KY","Grant County",2008,"rep",5510
"KY","Graves County",2008,"rep",10056
"KY","Grayson County",2008,"rep",6605
"KY","Green County",2008,"rep",3785
"KY","Greenup County",2008,"rep",8849
"KY","Hancock County",2008,"rep",1928
"KY","Hardin County",2008,"rep",23896
"KY","Harlan County",2008,"rep",7165
"KY","Harrison County",2008,"rep",4520
"KY","Hart County",2008,"rep",4397
"KY","Henderson County",2008,"rep",9523
"KY","Henry County",2008,"rep",4081
"KY","Hickman County",2008,"rep",1406
"KY","Hopkins County",2008,"rep",11916
"KY","Jackson County",2008,"rep",4407
"KY","Jefferson County",2008,"rep",153957
"KY","Jessamine County",2008,"rep",13711
"KY","Johnson County",2008,"rep",5948
"KY","Kenton County",2008,"rep",40714
"KY","Knott County",2008,"rep",3070
"KY","Knox County",2008,"rep",8150
"KY","Larue County",2008,"rep",4153
"KY","Laurel County",2008,"rep",17660
"KY","Lawrence County",2008,"rep",3503
"KY","Lee County",2008,"rep",1978
"KY","Leslie County",2008,"rep",3574
"KY","Letcher County",2008,"rep",5367
"KY","Lewis County",2008,"rep",3213
"KY","Lincoln County",2008,"rep",6273
"KY","Livingston County",2008,"rep",2890
"KY","Logan County",2008,"rep",6925
"KY","Lyon County",2008,"rep",2220
"KY","Madison County",2008,"rep",19694
"KY","Magoffin County",2008,"rep",2434
"KY","Marion County",2008,"rep",3842
"KY","Marshall County",2008,"rep",9512
"KY","Martin County",2008,"rep",2824
"KY","Mason County",2008,"rep",4102
"KY","McCracken County",2008,"rep",19043
"KY","McCreary County",2008,"rep",4078
"KY","McLean County",2008,"rep",2386
"KY","Meade County",2008,"rep",6691
"KY","Menifee County",2008,"rep",1155
"KY","Mercer County",2008,"rep",6781
"KY","Metcalfe County",2008,"rep",2734
"KY","Monroe County",2008,"rep",3537
"KY","Montgomery County",2008,"rep",5947
"KY","Morgan County",2008,"rep",2396
"KY","Muhlenberg County",2008,"rep",6447
"KY","Nelson County",2008,"rep",10139
"KY","Nicholas County",2008,"rep",1634
"KY","Ohio County",2008,"rep",5687
"KY","Oldham County",2008,"rep",18997
"KY","Owen County",2008,"rep",2969
"KY","Owsley County",2008,"rep",1279
"KY","Pendleton County",2008,"rep",3676
"KY","Perry County",2008,"rep",6762
"KY","Pike County",2008,"rep",12655
"KY","Powell County",2008,"rep",2837
"KY","Pulaski County",2008,"rep",19862
"KY","Robertson County",2008,"rep",533
"KY","Rockcastle County",2008,"rep",4757
"KY","Rowan County",2008,"rep",3907
"KY","Russell County",2008,"rep",5779
"KY","Scott County",2008,"rep",11782
"KY","Shelby County",2008,"rep",11451
"KY","Simpson County",2008,"rep",4437
"KY","Spencer County",2008,"rep",5378
"KY","Taylor County",2008,"rep",7568
"KY","Todd County",2008,"rep",3336
"KY","Trigg County",2008,"rep",4189
"KY","Trimble County",2008,"rep",2239
"KY","Union County",2008,"rep",3120
"KY","Warren County",2008,"rep",25993
"KY","Washington County",2008,"rep",3305
"KY","Wayne County",2008,"rep",4868
"KY","Webster County",2008,"rep",3037
"KY","Whitley County",2008,"rep",10015
"KY","Wolfe County",2008,"rep",1408
"KY","Woodford County",2008,"rep",7130
"LA","Acadia Parish",2008,"rep",19229
"LA","Allen Parish",2008,"rep",6333
"LA","Ascension Parish",2008,"rep",31239
"LA","Assumption Parish",2008,"rep",5981
"LA","Avoyelles Parish",2008,"rep",10236
"LA","Beauregard Parish",2008,"rep",10718
"LA","Bienville Parish",2008,"rep",3776
"LA","Bossier Parish",2008,"rep",32713
"LA","Caddo Parish",2008,"rep",52228
"LA","Calcasieu Parish",2008,"rep",50449
"LA","Caldwell Parish",2008,"rep",3696
"LA","Cameron Parish",2008,"rep",3089
"LA","Catahoula Parish",2008,"rep",3486
"LA","Claiborne Parish",2008,"rep",3750
"LA","Concordia Parish",2008,"rep",5668
"LA","De Soto Parish",2008,"rep",6883
"LA","East Baton Rouge Parish",2008,"rep",95390
"LA","East Carroll Parish",2008,"rep",1254
"LA","East Feliciana Parish",2008,"rep",5432
"LA","Evangeline Parish",2008,"rep",9793
"LA","Franklin Parish",2008,"rep",6278
"LA","Grant Parish",2008,"rep",6907
"LA","Iberia Parish",2008,"rep",20127
"LA","Iberville Parish",2008,"rep",7185
"LA","Jackson Parish",2008,"rep",5190
"LA","Jefferson Davis Parish",2008,"rep",9278
"LA","Jefferson Parish",2008,"rep",113191
"LA","La Salle Parish",2008,"rep",5602
"LA","Lafayette Parish",2008,"rep",62055
"LA","Lafourche Parish",2008,"rep",27089
"LA","Lincoln Parish",2008,"rep",10680
"LA","Livingston Parish",2008,"rep",43269
"LA","Madison Parish",2008,"rep",2152
"LA","Morehouse Parish",2008,"rep",7258
"LA","Natchitoches Parish",2008,"rep",9054
"LA","Orleans Parish",2008,"rep",28130
"LA","Ouachita Parish",2008,"rep",41741
"LA","Plaquemines Parish",2008,"rep",6894
"LA","Pointe Coupee Parish",2008,"rep",6702
"LA","Rapides Parish",2008,"rep",36611
"LA","Red River Parish",2008,"rep",2484
"LA","Richland Parish",2008,"rep",5751
"LA","Sabine Parish",2008,"rep",7226
"LA","Saint Bernard Parish",2008,"rep",9643
"LA","Saint Charles Parish",2008,"rep",16457
"LA","Saint Helena Parish",2008,"rep",2522
"LA","Saint James Parish",2008,"rep",5432
"LA","Saint John the Baptist Parish",2008,"rep",8912
"LA","Saint Landry Parish",2008,"rep",21650
"LA","Saint Martin Parish",2008,"rep",14443
"LA","Saint Mary Parish",2008,"rep",13183
"LA","Saint Tammany Parish",2008,"rep",83078
"LA","Tangipahoa Parish",2008,"rep",31434
"LA","Tensas Parish",2008,"rep",1367
"LA","Terrebonne Parish",2008,"rep",28210
"LA","Union Parish",2008,"rep",7619
"LA","Vermilion Parish",2008,"rep",18069
"LA","Vernon Parish",2008,"rep",11946
"LA","Washington Parish",2008,"rep",12215
"LA","Webster Parish",2008,"rep",11417
"LA","West Baton Rouge Parish",2008,"rep",6654
"LA","West Carroll Parish",2008,"rep",4045
"LA","West Feliciana Parish",2008,"rep",3150
"LA","Winn Parish",2008,"rep",4632
"MA","Barnstable County",2008,"rep",55694
"MA","Berkshire County",2008,"rep",14876
"MA","Bristol County",2008,"rep",90531
"MA","Dukes County",2008,"rep",2442
"MA","Essex County",2008,"rep",137129
"MA","Franklin County",2008,"rep",9545
"MA","Hampden County",2008,"rep",71350
"MA","Hampshire County",2008,"rep",20618
"MA","Middlesex County",2008,"rep",245766
"MA","Nantucket County",2008,"rep",1863
"MA","Norfolk County",2008,"rep",136841
"MA","Plymouth County",2008,"rep",112904
"MA","Suffolk County",2008,"rep",57194
"MA","Worcester County",2008,"rep",152101
"MD","Allegany County",2008,"rep",18405
"MD","Anne Arundel County",2008,"rep",129682
"MD","Baltimore City",2008,"rep",28681
"MD","Baltimore County",2008,"rep",158714
"MD","Calvert County",2008,"rep",23095
"MD","Caroline County",2008,"rep",8015
"MD","Carroll County",2008,"rep",54503
"MD","Cecil County",2008,"rep",23855
"MD","Charles County",2008,"rep",25732
"MD","Dorchester County",2008,"rep",8168
"MD","Frederick County",2008,"rep",55170
"MD","Garrett County",2008,"rep",8903
"MD","Harford County",2008,"rep",71751
"MD","Howard County",2008,"rep",55393
"MD","Kent County",2008,"rep",4905
"MD","Montgomery County",2008,"rep",118608
"MD","Prince George's County",2008,"rep",38833
"MD","Queen Anne's County",2008,"rep",15087
"MD","Saint Mary's County",2008,"rep",24705
"MD","Somerset County",2008,"rep",5037
"MD","Talbot County",2008,"rep",10995
"MD","Washington County",2008,"rep",34169
"MD","Wicomico County",2008,"rep",21849
"MD","Worcester County",2008,"rep",15607
"ME","Androscoggin County",2008,"rep",22671
"ME","Aroostook County",2008,"rep",15898
"ME","Cumberland County",2008,"rep",56186
"ME","Franklin County",2008,"rep",6627
"ME","Hancock County",2008,"rep",12686
"ME","Kennebec County",2008,"rep",27482
"ME","Knox County",2008,"rep",8816
"ME","Lincoln County",2008,"rep",9287
"ME","Oxford County",2008,"rep",12863
"ME","Penobscot County",2008,"rep",37495
"ME","Piscataquis County",2008,"rep",4785
"ME","Sagadahoc County",2008,"rep",8721
"ME","Somerset County",2008,"rep",11867
"ME","Waldo County",2008,"rep",9423
"ME","Washington County",2008,"rep",8077
"ME","York County",2008,"rep",42389
"MI","Alcona County",2008,"rep",3404
"MI","Alger County",2008,"rep",2188
"MI","Allegan County",2008,"rep",30061
"MI","Alpena County",2008,"rep",7125
"MI","Antrim County",2008,"rep",7506
"MI","Arenac County",2008,"rep",3807
"MI","Baraga County",2008,"rep",1846
"MI","Barry County",2008,"rep",16431
"MI","Bay County",2008,"rep",23795
"MI","Benzie County",2008,"rep",4687
"MI","Berrien County",2008,"rep",36130
"MI","Branch County",2008,"rep",9534
"MI","Calhoun County",2008,"rep",28553
"MI","Cass County",2008,"rep",11114
"MI","Charlevoix County",2008,"rep",7306
"MI","Cheboygan County",2008,"rep",6920
"MI","Chippewa County",2008,"rep",8267
"MI","Clare County",2008,"rep",6793
"MI","Clinton County",2008,"rep",19726
"MI","Crawford County",2008,"rep",3561
"MI","Delta County",2008,"rep",8763
"MI","Dickinson County",2008,"rep",7049
"MI","Eaton County",2008,"rep",25900
"MI","Emmet County",2008,"rep",9314
"MI","Genesee County",2008,"rep",72451
"MI","Gladwin County",2008,"rep",6391
"MI","Gogebic County",2008,"rep",3330
"MI","Grand Traverse County",2008,"rep",24716
"MI","Gratiot County",2008,"rep",8322
"MI","Hillsdale County",2008,"rep",11221
"MI","Houghton County",2008,"rep",8101
"MI","Huron County",2008,"rep",8434
"MI","Ingham County",2008,"rep",46483
"MI","Ionia County",2008,"rep",14156
"MI","Iosco County",2008,"rep",6583
"MI","Iron County",2008,"rep",2947
"MI","Isabella County",2008,"rep",11220
"MI","Jackson County",2008,"rep",35692
"MI","Kalamazoo County",2008,"rep",51554
"MI","Kalkaska County",2008,"rep",4527
"MI","Kent County",2008,"rep",148336
"MI","Keweenaw County",2008,"rep",756
"MI","Lake County",2008,"rep",2269
"MI","Lapeer County",2008,"rep",22831
"MI","Leelanau County",2008,"rep",6938
"MI","Lenawee County",2008,"rep",22225
"MI","Livingston County",2008,"rep",55592
"MI","Luce County",2008,"rep",1490
"MI","Mackinac County",2008,"rep",3268
"MI","Macomb County",2008,"rep",187663
"MI","Manistee County",2008,"rep",5510
"MI","Marquette County",2008,"rep",12906
"MI","Mason County",2008,"rep",7147
"MI","Mecosta County",2008,"rep",9238
"MI","Menominee County",2008,"rep",4855
"MI","Midland County",2008,"rep",22263
"MI","Missaukee County",2008,"rep",4469
"MI","Monroe County",2008,"rep",35858
"MI","Montcalm County",2008,"rep",13291
"MI","Montmorency County",2008,"rep",2841
"MI","Muskegon County",2008,"rep",29145
"MI","Newaygo County",2008,"rep",11862
"MI","Oakland County",2008,"rep",276956
"MI","Oceana County",2008,"rep",5860
"MI","Ogemaw County",2008,"rep",5133
"MI","Ontonagon County",2008,"rep",1823
"MI","Osceola County",2008,"rep",5973
"MI","Oscoda County",2008,"rep",2320
"MI","Otsego County",2008,"rep",6752
"MI","Ottawa County",2008,"rep",83330
"MI","Presque Isle County",2008,"rep",3606
"MI","Roscommon County",2008,"rep",6727
"MI","Saginaw County",2008,"rep",42225
"MI","Saint Clair County",2008,"rep",38536
"MI","Saint Joseph County",2008,"rep",12886
"MI","Sanilac County",2008,"rep",10679
"MI","Schoolcraft County",2008,"rep",2058
"MI","Shiawassee County",2008,"rep",16268
"MI","Tuscola County",2008,"rep",13740
"MI","Van Buren County",2008,"rep",15534
"MI","Washtenaw County",2008,"rep",53946
"MI","Wayne County",2008,"rep",219582
"MI","Wexford County",2008,"rep",8044
"MN","Aitkin County",2008,"rep",4589
"MN","Anoka County",2008,"rep",91357
"MN","Becker County",2008,"rep",8851
"MN","Beltrami County",2008,"rep",9762
"MN","Benton County",2008,"rep",10338
"MN","Big Stone County",2008,"rep",1362
"MN","Blue Earth County",2008,"rep",14782
"MN","Brown County",2008,"rep",7456
"MN","Carlton County",2008,"rep",6549
"MN","Carver County",2008,"rep",28156
"MN","Cass County",2008,"rep",8660
"MN","Chippewa County",2008,"rep",2907
"MN","Chisago County",2008,"rep",15789
"MN","Clay County",2008,"rep",11978
"MN","Clearwater County",2008,"rep",2291
"MN","Cook County",2008,"rep",1240
"MN","Cottonwood County",2008,"rep",3157
"MN","Crow Wing County",2008,"rep",18567
"MN","Dakota County",2008,"rep",104364
"MN","Dodge County",2008,"rep",5468
"MN","Douglas County",2008,"rep",11241
"MN","Faribault County",2008,"rep",4196
"MN","Fillmore County",2008,"rep",4993
"MN","Freeborn County",2008,"rep",6955
"MN","Goodhue County",2008,"rep",12775
"MN","Grant County",2008,"rep",1646
"MN","Hennepin County",2008,"rep",231054
"MN","Houston County",2008,"rep",4743
"MN","Hubbard County",2008,"rep",6558
"MN","Isanti County",2008,"rep",11324
"MN","Itasca County",2008,"rep",10309
"MN","Jackson County",2008,"rep",2858
"MN","Kanabec County",2008,"rep",4479
"MN","Kandiyohi County",2008,"rep",11319
"MN","Kittson County",2008,"rep",1016
"MN","Koochiching County",2008,"rep",2962
"MN","Lac qui Parle County",2008,"rep",1912
"MN","Lake County",2008,"rep",2636
"MN","Lake of the Woods County",2008,"rep",1278
"MN","Le Sueur County",2008,"rep",7636
"MN","Lincoln County",2008,"rep",1491
"MN","Lyon County",2008,"rep",6315
"MN","Mahnomen County",2008,"rep",843
"MN","Marshall County",2008,"rep",2285
"MN","Martin County",2008,"rep",6053
"MN","McLeod County",2008,"rep",10993
"MN","Meeker County",2008,"rep",6737
"MN","Mille Lacs County",2008,"rep",7049
"MN","Morrison County",2008,"rep",9735
"MN","Mower County",2008,"rep",7075
"MN","Murray County",2008,"rep",2320
"MN","Nicollet County",2008,"rep",7968
"MN","Nobles County",2008,"rep",4368
"MN","Norman County",2008,"rep",1204
"MN","Olmsted County",2008,"rep",36202
"MN","Otter Tail County",2008,"rep",18077
"MN","Pennington County",2008,"rep",3248
"MN","Pine County",2008,"rep",6862
"MN","Pipestone County",2008,"rep",2652
"MN","Polk County",2008,"rep",7148
"MN","Pope County",2008,"rep",3069
"MN","Ramsey County",2008,"rep",88942
"MN","Red Lake County",2008,"rep",983
"MN","Redwood County",2008,"rep",4308
"MN","Renville County",2008,"rep",3956
"MN","Rice County",2008,"rep",13723
"MN","Rock County",2008,"rep",2775
"MN","Roseau County",2008,"rep",4438
"MN","Saint Louis County",2008,"rep",38742
"MN","Scott County",2008,"rep",36724
"MN","Sherburne County",2008,"rep",26140
"MN","Sibley County",2008,"rep",4492
"MN","Stearns County",2008,"rep",41194
"MN","Steele County",2008,"rep",10068
"MN","Stevens County",2008,"rep",2710
"MN","Swift County",2008,"rep",2184
"MN","Todd County",2008,"rep",6637
"MN","Traverse County",2008,"rep",933
"MN","Wabasha County",2008,"rep",5935
"MN","Wadena County",2008,"rep",4128
"MN","Waseca County",2008,"rep",5211
"MN","Washington County",2008,"rep",64334
"MN","Watonwan County",2008,"rep",2526
"MN","Wilkin County",2008,"rep",1786
"MN","Winona County",2008,"rep",10975
"MN","Wright County",2008,"rep",37779
"MN","Yellow Medicine County",2008,"rep",2579
"MO","Adair County",2008,"rep",5891
"MO","Andrew County",2008,"rep",5279
"MO","Atchison County",2008,"rep",1936
"MO","Audrain County",2008,"rep",6167
"MO","Barry County",2008,"rep",9758
"MO","Barton County",2008,"rep",4414
"MO","Bates County",2008,"rep",4833
"MO","Benton County",2008,"rep",5759
"MO","Bollinger County",2008,"rep",3972
"MO","Boone County",2008,"rep",36849
"MO","Buchanan County",2008,"rep",19110
"MO","Butler County",2008,"rep",11805
"MO","Caldwell County",2008,"rep",2654
"MO","Callaway County",2008,"rep",11389
"MO","Camden County",2008,"rep",14074
"MO","Cape Girardeau County",2008,"rep",24768
"MO","Carroll County",2008,"rep",2955
"MO","Carter County",2008,"rep",1840
"MO","Cass County",2008,"rep",29695
"MO","Cedar County",2008,"rep",4194
"MO","Chariton County",2008,"rep",2339
"MO","Christian County",2008,"rep",25382
"MO","Clark County",2008,"rep",1782
"MO","Clay County",2008,"rep",54516
"MO","Clinton County",2008,"rep",5709
"MO","Cole County",2008,"rep",24385
"MO","Cooper County",2008,"rep",4902
"MO","Crawford County",2008,"rep",6007
"MO","Dade County",2008,"rep",2864
"MO","Dallas County",2008,"rep",4895
"MO","Daviess County",2008,"rep",2263
"MO","DeKalb County",2008,"rep",2889
"MO","Dent County",2008,"rep",4655
"MO","Douglas County",2008,"rep",4405
"MO","Dunklin County",2008,"rep",7044
"MO","Franklin County",2008,"rep",27355
"MO","Gasconade County",2008,"rep",4763
"MO","Gentry County",2008,"rep",1964
"MO","Greene County",2008,"rep",77683
"MO","Grundy County",2008,"rep",3006
"MO","Harrison County",2008,"rep",2512
"MO","Henry County",2008,"rep",6095
"MO","Hickory County",2008,"rep",2850
"MO","Holt County",2008,"rep",1794
"MO","Howard County",2008,"rep",2708
"MO","Howell County",2008,"rep",10982
"MO","Iron County",2008,"rep",2090
"MO","Jackson County",2008,"rep",124687
"MO","Jasper County",2008,"rep",31667
"MO","Jefferson County",2008,"rep",50804
"MO","Johnson County",2008,"rep",12183
"MO","Knox County",2008,"rep",1212
"MO","Laclede County",2008,"rep",10875
"MO","Lafayette County",2008,"rep",9442
"MO","Lawrence County",2008,"rep",11263
"MO","Lewis County",2008,"rep",2594
"MO","Lincoln County",2008,"rep",12924
"MO","Linn County",2008,"rep",3140
"MO","Livingston County",2008,"rep",3993
"MO","Macon County",2008,"rep",4586
"MO","Madison County",2008,"rep",2897
"MO","Maries County",2008,"rep",2853
"MO","Marion County",2008,"rep",7705
"MO","McDonald County",2008,"rep",5499
"MO","Mercer County",2008,"rep",1169
"MO","Miller County",2008,"rep",7797
"MO","Mississippi County",2008,"rep",3034
"MO","Moniteau County",2008,"rep",4467
"MO","Monroe County",2008,"rep",2533
"MO","Montgomery County",2008,"rep",3428
"MO","Morgan County",2008,"rep",5451
"MO","New Madrid County",2008,"rep",4593
"MO","Newton County",2008,"rep",17637
"MO","Nodaway County",2008,"rep",5568
"MO","Oregon County",2008,"rep",2652
"MO","Osage County",2008,"rep",5062
"MO","Ozark County",2008,"rep",2918
"MO","Pemiscot County",2008,"rep",3954
"MO","Perry County",2008,"rep",5527
"MO","Pettis County",2008,"rep",11018
"MO","Phelps County",2008,"rep",11706
"MO","Pike County",2008,"rep",4268
"MO","Platte County",2008,"rep",24460
"MO","Polk County",2008,"rep",8956
"MO","Pulaski County",2008,"rep",9552
"MO","Putnam County",2008,"rep",1591
"MO","Ralls County",2008,"rep",2987
"MO","Randolph County",2008,"rep",6457
"MO","Ray County",2008,"rep",5593
"MO","Reynolds County",2008,"rep",1782
"MO","Ripley County",2008,"rep",3407
"MO","Saint Charles County",2008,"rep",102550
"MO","Saint Clair County",2008,"rep",2981
"MO","Saint Francois County",2008,"rep",12660
"MO","Saint Louis City",2008,"rep",24662
"MO","Saint Louis County",2008,"rep",221705
"MO","Sainte Genevieve County",2008,"rep",3732
"MO","Saline County",2008,"rep",4962
"MO","Schuyler County",2008,"rep",1139
"MO","Scotland County",2008,"rep",1249
"MO","Scott County",2008,"rep",11563
"MO","Shannon County",2008,"rep",2075
"MO","Shelby County",2008,"rep",2166
"MO","Stoddard County",2008,"rep",9172
"MO","Stone County",2008,"rep",11147
"MO","Sullivan County",2008,"rep",1607
"MO","Taney County",2008,"rep",14736
"MO","Texas County",2008,"rep",7215
"MO","Vernon County",2008,"rep",5334
"MO","Warren County",2008,"rep",8675
"MO","Washington County",2008,"rep",4706
"MO","Wayne County",2008,"rep",3784
"MO","Webster County",2008,"rep",10431
"MO","Worth County",2008,"rep",707
"MO","Wright County",2008,"rep",5784
"MS","Adams County",2008,"rep",6566
"MS","Alcorn County",2008,"rep",10805
"MS","Amite County",2008,"rep",4245
"MS","Attala County",2008,"rep",5273
"MS","Benton County",2008,"rep",2329
"MS","Bolivar County",2008,"rep",4891
"MS","Calhoun County",2008,"rep",4467
"MS","Carroll County",2008,"rep",3902
"MS","Chickasaw County",2008,"rep",4395
"MS","Choctaw County",2008,"rep",2624
"MS","Claiborne County",2008,"rep",748
"MS","Clarke County",2008,"rep",5229
"MS","Clay County",2008,"rep",4466
"MS","Coahoma County",2008,"rep",2917
"MS","Copiah County",2008,"rep",6701
"MS","Covington County",2008,"rep",5523
"MS","DeSoto County",2008,"rep",44222
"MS","Forrest County",2008,"rep",15296
"MS","Franklin County",2008,"rep",2909
"MS","George County",2008,"rep",7700
"MS","Greene County",2008,"rep",4361
"MS","Grenada County",2008,"rep",6234
"MS","Hancock County",2008,"rep",13020
"MS","Harrison County",2008,"rep",38757
"MS","Hinds County",2008,"rep",32949
"MS","Holmes County",2008,"rep",1714
"MS","Humphreys County",2008,"rep",1462
"MS","Issaquena County",2008,"rep",364
"MS","Itawamba County",2008,"rep",7663
"MS","Jackson County",2008,"rep",35993
"MS","Jasper County",2008,"rep",4135
"MS","Jefferson County",2008,"rep",551
"MS","Jefferson Davis County",2008,"rep",2871
"MS","Jones County",2008,"rep",20157
"MS","Kemper County",2008,"rep",1935
"MS","Lafayette County",2008,"rep",10278
"MS","Lamar County",2008,"rep",18497
"MS","Lauderdale County",2008,"rep",19582
"MS","Lawrence County",2008,"rep",4369
"MS","Leake County",2008,"rep",5148
"MS","Lee County",2008,"rep",22694
"MS","Leflore County",2008,"rep",4105
"MS","Lincoln County",2008,"rep",10781
"MS","Lowndes County",2008,"rep",13994
"MS","Madison County",2008,"rep",27203
"MS","Marion County",2008,"rep",8513
"MS","Marshall County",2008,"rep",6683
"MS","Monroe County",2008,"rep",10184
"MS","Montgomery County",2008,"rep",3071
"MS","Neshoba County",2008,"rep",8209
"MS","Newton County",2008,"rep",6579
"MS","Noxubee County",2008,"rep",1525
"MS","Oktibbeha County",2008,"rep",9320
"MS","Panola County",2008,"rep",7620
"MS","Pearl River County",2008,"rep",17881
"MS","Perry County",2008,"rep",4067
"MS","Pike County",2008,"rep",8651
"MS","Pontotoc County",2008,"rep",9727
"MS","Prentiss County",2008,"rep",7703
"MS","Quitman County",2008,"rep",1334
"MS","Rankin County",2008,"rep",48140
"MS","Scott County",2008,"rep",6584
"MS","Sharkey County",2008,"rep",873
"MS","Simpson County",2008,"rep",7641
"MS","Smith County",2008,"rep",6265
"MS","Stone County",2008,"rep",5149
"MS","Sunflower County",2008,"rep",3245
"MS","Tallahatchie County",2008,"rep",2786
"MS","Tate County",2008,"rep",7678
"MS","Tippah County",2008,"rep",6937
"MS","Tishomingo County",2008,"rep",6249
"MS","Tunica County",2008,"rep",1017
"MS","Union County",2008,"rep",9072
"MS","Walthall County",2008,"rep",4253
"MS","Warren County",2008,"rep",11152
"MS","Washington County",2008,"rep",6347
"MS","Wayne County",2008,"rep",6070
"MS","Webster County",2008,"rep",4072
"MS","Wilkinson County",2008,"rep",1560
"MS","Winston County",2008,"rep",5497
"MS","Yalobusha County",2008,"rep",3628
"MS","Yazoo County",2008,"rep",5290
"MT","Beaverhead County",2008,"rep",3008
"MT","Big Horn County",2008,"rep",1628
"MT","Blaine County",2008,"rep",1139
"MT","Broadwater County",2008,"rep",756
"MT","Carbon County",2008,"rep",3108
"MT","Carter County",2008,"rep",573
"MT","Cascade County",2008,"rep",16857
"MT","Chouteau County",2008,"rep",1634
"MT","Custer County",2008,"rep",3047
"MT","Daniels County",2008,"rep",694
"MT","Dawson County",2008,"rep",2639
"MT","Deer Lodge County",2008,"rep",1502
"MT","Fallon County",2008,"rep",1064
"MT","Fergus County",2008,"rep",4108
"MT","Flathead County",2008,"rep",25559
"MT","Gallatin County",2008,"rep",22578
"MT","Garfield County",2008,"rep",598
"MT","Glacier County",2008,"rep",1451
"MT","Golden Valley County",2008,"rep",343
"MT","Granite County",2008,"rep",1013
"MT","Hill County",2008,"rep",2787
"MT","Jefferson County",2008,"rep",3538
"MT","Judith Basin County",2008,"rep",801
"MT","Lake County",2008,"rep",6498
"MT","Lewis and Clark County",2008,"rep",14966
"MT","Liberty County",2008,"rep",594
"MT","Lincoln County",2008,"rep",5704
"MT","Madison County",2008,"rep",726
"MT","McCone County",2008,"rep",2822
"MT","Meagher County",2008,"rep",624
"MT","Mineral County",2008,"rep",1053
"MT","Missoula County",2008,"rep",20743
"MT","Musselshell County",2008,"rep",1581
"MT","Park County",2008,"rep",4376
"MT","Petroleum County",2008,"rep",227
"MT","Phillips County",2008,"rep",1423
"MT","Pondera County",2008,"rep",1588
"MT","Powder River County",2008,"rep",802
"MT","Powell County",2008,"rep",1683
"MT","Prairie County",2008,"rep",503
"MT","Ravalli County",2008,"rep",13002
"MT","Richland County",2008,"rep",3184
"MT","Roosevelt County",2008,"rep",1473
"MT","Rosebud County",2008,"rep",1768
"MT","Sanders County",2008,"rep",3563
"MT","Sheridan County",2008,"rep",987
"MT","Silver Bow County",2008,"rep",4818
"MT","Stillwater County",2008,"rep",2991
"MT","Sweet Grass County",2008,"rep",1494
"MT","Teton County",2008,"rep",1874
"MT","Toole County",2008,"rep",1317
"MT","Treasure County",2008,"rep",314
"MT","Valley County",2008,"rep",2121
"MT","Wheatland County",2008,"rep",657
"MT","Wibaux County",2008,"rep",379
"MT","Yellowstone County",2008,"rep",36483
"NC","Alamance County",2008,"rep",34859
"NC","Alexander County",2008,"rep",11790
"NC","Alleghany County",2008,"rep",3124
"NC","Anson County",2008,"rep",4207
"NC","Ashe County",2008,"rep",7916
"NC","Avery County",2008,"rep",5681
"NC","Beaufort County",2008,"rep",13460
"NC","Bertie County",2008,"rep",3376
"NC","Bladen County",2008,"rep",7532
"NC","Brunswick County",2008,"rep",30753
"NC","Buncombe County",2008,"rep",52494
"NC","Burke County",2008,"rep",22102
"NC","Cabarrus County",2008,"rep",45924
"NC","Caldwell County",2008,"rep",22526
"NC","Camden County",2008,"rep",3140
"NC","Carteret County",2008,"rep",23131
"NC","Caswell County",2008,"rep",5208
"NC","Catawba County",2008,"rep",42993
"NC","Chatham County",2008,"rep",14668
"NC","Cherokee County",2008,"rep",8643
"NC","Chowan County",2008,"rep",3773
"NC","Clay County",2008,"rep",3707
"NC","Cleveland County",2008,"rep",26078
"NC","Columbus County",2008,"rep",12994
"NC","Craven County",2008,"rep",24901
"NC","Cumberland County",2008,"rep",52151
"NC","Currituck County",2008,"rep",7234
"NC","Dare County",2008,"rep",9745
"NC","Davidson County",2008,"rep",45419
"NC","Davie County",2008,"rep",13981
"NC","Duplin County",2008,"rep",10834
"NC","Durham County",2008,"rep",32353
"NC","Edgecombe County",2008,"rep",8445
"NC","Forsyth County",2008,"rep",73674
"NC","Franklin County",2008,"rep",13273
"NC","Gaston County",2008,"rep",52507
"NC","Gates County",2008,"rep",2547
"NC","Graham County",2008,"rep",2824
