STATE,COUNTY,BUSH,GORE,NADER,BUCHANAN,BROWNE,PHILLIPS,WRITEINS,HAGELIN,MCREYNOLDS,HARRIS,DODGE,NOTA,MOOREHEAD,BROWN,VENSON,YOUNGKEIT,LANE,OTHER
"South Carolina","Pickens",24681,8927,606,97,189,49,0,33,0,0,0,0,0,0,0,0,0,974
"South Carolina","Richland",49675,62701,2277,157,414,144,0,53,0,0,0,0,0,0,0,0,0,3045
"South Carolina","Saluda",4098,2682,56,31,16,2,0,6,0,0,0,0,0,0,0,0,0,111
"South Carolina","Spartanburg",52114,29559,1150,247,280,136,0,67,0,0,0,0,0,0,0,0,0,1880
"South Carolina","Sumter",15915,14365,270,38,38,22,0,24,0,0,0,0,0,0,0,0,0,392
"South Carolina","Union",5768,4662,90,34,23,5,0,7,0,0,0,0,0,0,0,0,0,159
"South Carolina","Williamsburg",4524,6723,46,5,12,17,0,4,0,0,0,0,0,0,0,0,0,84
"South Carolina","York",33776,19251,840,115,290,53,0,26,0,0,0,0,0,0,0,0,0,1324
"South Dakota","Aurora",847,513,0,32,6,15,0,0,0,0,0,0,0,0,0,0,0,53
"South Dakota","Beadle",4347,3216,0,81,50,45,0,0,0,0,0,0,0,0,0,0,0,176
"South Dakota","Bennett",712,377,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,27
"South Dakota","Bon Homme",1901,1162,0,40,19,17,0,0,0,0,0,0,0,0,0,0,0,76
"South Dakota","Brookings",6212,4546,0,87,90,49,0,0,0,0,0,0,0,0,0,0,0,226
"South Dakota","Brown",9060,7173,0,158,73,92,0,0,0,0,0,0,0,0,0,0,0,323
"South Dakota","Brule",1268,818,0,39,15,27,0,0,0,0,0,0,0,0,0,0,0,81
"South Dakota","Buffalo",140,256,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,12
"South Dakota","Butte",2760,840,0,41,27,21,0,0,0,0,0,0,0,0,0,0,0,89
"South Dakota","Campbell",739,147,0,22,1,8,0,0,0,0,0,0,0,0,0,0,0,31
"South Dakota","Charles Mix",2205,1300,0,46,13,15,0,0,0,0,0,0,0,0,0,0,0,74
"South Dakota","Clark",1272,791,0,31,4,10,0,0,0,0,0,0,0,0,0,0,0,45
"South Dakota","Clay",2363,2638,0,31,52,21,0,0,0,0,0,0,0,0,0,0,0,104
"South Dakota","Codington",6718,4192,0,127,42,59,0,0,0,0,0,0,0,0,0,0,0,228
"South Dakota","Corson",629,549,0,50,7,8,0,0,0,0,0,0,0,0,0,0,0,65
"South Dakota","Custer",2495,955,0,45,40,38,0,0,0,0,0,0,0,0,0,0,0,123
"South Dakota","Davison",4445,2936,0,62,25,60,0,0,0,0,0,0,0,0,0,0,0,147
"South Dakota","Day",1623,1492,0,49,12,21,0,0,0,0,0,0,0,0,0,0,0,82
"South Dakota","Deuel",1245,926,0,38,7,8,0,0,0,0,0,0,0,0,0,0,0,53
"South Dakota","Dewey",761,880,0,20,4,16,0,0,0,0,0,0,0,0,0,0,0,40
"South Dakota","Douglas",1311,363,0,19,6,10,0,0,0,0,0,0,0,0,0,0,0,35
"South Dakota","Edmunds",1257,676,0,28,7,18,0,0,0,0,0,0,0,0,0,0,0,53
"South Dakota","Fall River",2185,1133,0,46,35,30,0,0,0,0,0,0,0,0,0,0,0,111
"South Dakota","Faulk",904,388,0,25,3,9,0,0,0,0,0,0,0,0,0,0,0,37
"South Dakota","Grant",2235,1475,0,77,14,29,0,0,0,0,0,0,0,0,0,0,0,120
"South Dakota","Gregory",1487,718,0,35,6,11,0,0,0,0,0,0,0,0,0,0,0,52
"South Dakota","Haakon",938,164,0,21,1,5,0,0,0,0,0,0,0,0,0,0,0,27
"South Dakota","Hamlin",1731,923,0,38,17,14,0,0,0,0,0,0,0,0,0,0,0,69
"South Dakota","Hand",1419,565,0,28,6,13,0,0,0,0,0,0,0,0,0,0,0,47
"South Dakota","Hanson",944,457,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,20
"South Dakota","Harding",650,64,0,10,3,4,0,0,0,0,0,0,0,0,0,0,0,17
"South Dakota","Hughes",5188,2212,0,54,36,44,0,0,0,0,0,0,0,0,0,0,0,134
"South Dakota","Hutchinson",2497,1052,0,51,6,19,0,0,0,0,0,0,0,0,0,0,0,76
"South Dakota","Hyde",592,218,0,20,2,3,0,0,0,0,0,0,0,0,0,0,0,25
"South Dakota","Jackson",687,319,0,16,7,11,0,0,0,0,0,0,0,0,0,0,0,34
"South Dakota","Jerauld",624,468,0,19,4,7,0,0,0,0,0,0,0,0,0,0,0,30
"South Dakota","Jones",509,137,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,18
"South Dakota","Kingsbury",1612,1049,0,36,18,12,0,0,0,0,0,0,0,0,0,0,0,66
"South Dakota","Lake",2724,2331,0,47,25,27,0,0,0,0,0,0,0,0,0,0,0,99
"South Dakota","Lawrence",6327,2797,0,110,99,73,0,0,0,0,0,0,0,0,0,0,0,282
"South Dakota","Lincoln",6546,3844,0,80,30,56,0,0,0,0,0,0,0,0,0,0,0,166
"South Dakota","Lyman",875,482,0,14,4,11,0,0,0,0,0,0,0,0,0,0,0,29
"South Dakota","McCook",1610,965,0,43,1,12,0,0,0,0,0,0,0,0,0,0,0,56
"South Dakota","McPherson",1073,295,0,33,1,15,0,0,0,0,0,0,0,0,0,0,0,49
"South Dakota","Marshall",1097,939,0,19,9,15,0,0,0,0,0,0,0,0,0,0,0,43
"South Dakota","Meade",6870,2267,0,102,62,65,0,0,0,0,0,0,0,0,0,0,0,229
"South Dakota","Mellette",495,222,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,16
"South Dakota","Miner",724,523,0,11,2,6,0,0,0,0,0,0,0,0,0,0,0,19
"South Dakota","Minnehaha",33428,27042,0,381,290,228,0,0,0,0,0,0,0,0,0,0,0,899
"South Dakota","Moody",1361,1318,0,28,14,14,0,0,0,0,0,0,0,0,0,0,0,56
"South Dakota","Pennington",24696,11123,0,275,268,195,0,0,0,0,0,0,0,0,0,0,0,738
"South Dakota","Perkins",1237,297,0,49,11,20,0,0,0,0,0,0,0,0,0,0,0,80
"South Dakota","Potter",1112,356,0,13,6,7,0,0,0,0,0,0,0,0,0,0,0,26
"South Dakota","Roberts",2237,1700,0,93,26,18,0,0,0,0,0,0,0,0,0,0,0,137
"South Dakota","Sanborn",767,468,0,15,9,9,0,0,0,0,0,0,0,0,0,0,0,33
"South Dakota","Shannon",252,1667,0,14,10,10,0,0,0,0,0,0,0,0,0,0,0,34
"South Dakota","Spink",1957,1274,0,26,9,18,0,0,0,0,0,0,0,0,0,0,0,53
"South Dakota","Stanley",955,402,0,13,4,7,0,0,0,0,0,0,0,0,0,0,0,24
"South Dakota","Sully",633,209,0,20,3,6,0,0,0,0,0,0,0,0,0,0,0,29
"South Dakota","Todd",478,993,0,7,6,10,0,0,0,0,0,0,0,0,0,0,0,23
"South Dakota","Tripp",1909,799,0,36,8,13,0,0,0,0,0,0,0,0,0,0,0,57
"South Dakota","Turner",2514,1414,0,39,12,25,0,0,0,0,0,0,0,0,0,0,0,76
"South Dakota","Union",3265,2358,0,109,17,23,0,0,0,0,0,0,0,0,0,0,0,149
"South Dakota","Walworth",1758,721,0,41,12,21,0,0,0,0,0,0,0,0,0,0,0,74
"South Dakota","Yankton",4904,3596,0,131,41,68,0,0,0,0,0,0,0,0,0,0,0,240
"South Dakota","Ziebach",384,314,0,10,6,7,0,0,0,0,0,0,0,0,0,0,0,23
"Tennessee","Anderson",14688,13556,316,76,79,16,9,10,0,0,0,0,0,26,3,0,0,535
"Tennessee","Bedford",5911,6136,80,16,28,17,0,4,0,0,0,0,0,13,2,0,0,160
"Tennessee","Benton",2484,3700,62,37,12,4,0,3,0,0,0,0,0,8,1,0,0,127
"Tennessee","Bledsoe",2380,1756,35,14,5,0,0,0,0,0,0,0,0,6,0,0,0,60
"Tennessee","Blount",25273,14688,379,117,117,34,8,14,0,0,0,0,0,28,4,0,0,701
"Tennessee","Bradley",20167,8768,271,109,64,18,3,5,0,0,0,0,0,34,4,0,0,508
"Tennessee","Campbell",5784,6492,74,37,15,1,0,2,0,0,0,0,0,11,5,0,0,145
"Tennessee","Cannon",1924,2697,45,14,12,2,0,0,0,0,0,0,0,3,0,0,0,76
"Tennessee","Carroll",5465,5239,65,32,11,3,0,0,0,0,0,0,0,10,2,0,0,123
"Tennessee","Carter",12111,6724,157,48,38,2,0,4,0,0,0,0,0,17,1,0,0,267
"Tennessee","Cheatham",6356,6062,139,19,27,4,0,4,0,0,0,0,0,5,0,0,0,198
"Tennessee","Chester",3487,2192,25,16,3,0,0,1,0,0,0,0,0,2,2,0,0,49
"Tennessee","Claiborne",5023,3841,60,28,25,3,2,3,0,0,0,0,0,13,2,0,0,136
"Tennessee","Clay",1468,1931,19,11,4,1,0,2,0,0,0,0,0,4,2,0,0,43
"Tennessee","Cocke",6185,3872,93,28,28,6,0,3,0,0,0,0,0,21,3,0,0,182
"Tennessee","Coffee",8788,8741,151,41,38,4,3,1,0,0,0,0,0,19,2,0,0,259
"Tennessee","Crockett",2676,2705,42,14,0,0,0,0,0,0,0,0,0,3,0,0,0,59
"Tennessee","Cumberland",10994,7644,223,96,32,11,1,2,0,0,0,0,0,10,4,0,0,379
"Tennessee","Davidson",84117,120508,2920,216,529,41,40,77,0,0,0,0,0,118,22,0,0,3963
"Tennessee","Decatur",2046,2278,22,16,4,0,0,1,0,0,0,0,0,2,1,0,0,46
"Tennessee","DeKalb",2411,3765,63,5,10,0,2,1,0,0,0,0,0,8,0,0,0,89
"Tennessee","Dickson",7016,8332,120,25,37,3,0,2,0,0,0,0,0,20,1,0,0,208
"Tennessee","Dyer",6282,5425,88,19,5,7,0,3,0,0,0,0,0,10,2,0,0,134
"Tennessee","Fayette",6402,5037,44,19,15,4,0,2,0,0,0,0,0,6,0,0,0,90
"Tennessee","Fentress",3417,2529,28,27,5,4,0,1,0,0,0,0,0,17,1,0,0,83
"Tennessee","Franklin",6560,7828,190,29,27,25,0,9,0,0,0,0,0,21,2,0,0,303
"Tennessee","Gibson",8286,8663,101,56,13,2,0,4,0,0,0,0,0,12,0,0,0,188
"Tennessee","Giles",4377,5527,79,37,22,5,0,3,0,0,0,0,0,15,1,0,0,162
"Tennessee","Grainger",3746,2361,46,15,8,4,0,2,0,0,0,0,0,11,1,0,0,87
"Tennessee","Greene",12540,7909,185,52,49,24,0,16,0,0,0,0,0,33,8,0,0,367
"Tennessee","Grundy",1553,2970,37,15,5,3,7,2,0,0,0,0,0,3,1,0,0,73
"Tennessee","Hamblen",11824,7564,181,53,48,6,0,3,0,0,0,0,0,14,6,0,0,311
"Tennessee","Hamilton",66605,51708,1290,265,306,44,58,34,0,0,0,0,0,57,12,0,0,2066
"Tennessee","Hancock",1343,690,17,11,12,1,0,1,0,0,0,0,0,0,0,0,0,42
"Tennessee","Hardeman",3729,4953,38,30,14,9,1,7,0,0,0,0,0,18,4,0,0,121
"Tennessee","Hardin",4951,3735,49,14,4,0,16,2,0,0,0,0,0,8,3,0,0,96
"Tennessee","Hawkins",10071,6753,147,47,40,9,4,2,0,0,0,0,0,18,7,0,0,274
"Tennessee","Haywood",2554,3887,20,7,2,2,0,2,0,0,0,0,0,3,1,0,0,37
"Tennessee","Henderson",5153,3166,46,20,6,0,0,2,0,0,0,0,0,6,0,0,0,80
"Tennessee","Henry",5944,6093,125,55,22,11,41,3,0,0,0,0,0,14,1,0,0,272
"Tennessee","Hickman",2914,4239,58,20,11,3,11,1,0,0,0,0,0,3,4,0,0,111
"Tennessee","Houston",993,2081,16,11,9,2,0,2,0,0,0,0,0,12,1,0,0,53
"Tennessee","Humphreys",2387,4205,65,10,10,1,1,1,0,0,0,0,0,1,0,0,0,89
"Tennessee","Jackson",1384,3304,36,10,10,2,0,2,0,0,0,0,0,5,1,0,0,66
"Tennessee","Jefferson",8657,5226,121,38,22,10,1,2,0,0,0,0,0,8,2,0,0,204
"Tennessee","Johnson",3740,1813,54,12,13,7,0,6,0,0,0,0,0,12,0,0,0,104
"Tennessee","Knox",86851,60969,1772,306,501,43,8,46,0,0,0,0,0,79,11,0,0,2766
"Tennessee","Lake",781,1419,11,6,4,1,0,0,0,0,0,0,0,0,2,0,0,24
"Tennessee","Lauderdale",3329,4224,27,21,3,3,0,2,0,0,0,0,0,7,2,0,0,65
"Tennessee","Lawrence",7613,6643,98,48,19,14,0,14,0,0,0,0,0,21,0,0,0,214
"Tennessee","Lewis",2037,2281,63,18,4,7,0,1,0,0,0,0,0,7,2,0,0,102
"Tennessee","Lincoln",5435,5060,72,36,21,6,18,2,0,0,0,0,0,9,0,0,0,164
"Tennessee","Loudon",10266,5905,132,38,44,5,0,3,0,0,0,0,0,13,0,0,0,235
"Tennessee","McMinn",10155,6142,142,67,57,7,0,8,0,0,0,0,0,22,0,0,0,303
"Tennessee","McNairy",4897,4003,47,23,9,2,0,0,0,0,0,0,0,6,2,0,0,89
"Tennessee","Macon",3366,3059,30,10,10,1,0,4,0,0,0,0,0,7,4,0,0,66
"Tennessee","Madison",17862,15781,173,48,31,12,0,4,0,0,0,0,0,17,2,0,0,287
"Tennessee","Marion",4651,5441,74,50,17,4,0,1,0,0,0,0,0,7,5,0,0,158
"Tennessee","Marshall",4105,5107,94,22,19,3,2,2,0,0,0,0,0,5,0,0,0,147
"Tennessee","Maury",11930,11127,207,37,49,8,17,4,0,0,0,0,0,16,5,0,0,343
"Tennessee","Meigs",1797,1555,12,12,6,1,2,3,0,0,0,0,0,2,0,0,0,38
"Tennessee","Monroe",7514,5327,78,40,18,10,1,3,0,0,0,0,0,12,0,0,0,162
"Tennessee","Montgomery",19644,18818,359,81,72,15,5,11,0,0,0,0,0,35,4,0,0,582
"Tennessee","Moore",1145,1107,27,7,6,2,0,2,0,0,0,0,0,3,2,0,0,49
"Tennessee","Morgan",3144,2921,39,27,6,7,12,2,0,0,0,0,0,4,0,0,0,97
"Tennessee","Obion",6168,6056,99,62,19,10,0,7,0,0,0,0,0,13,6,0,0,216
"Tennessee","Overton",2875,4507,46,29,12,10,0,5,0,0,0,0,0,12,0,0,0,114
"Tennessee","Perry",1165,1650,28,8,7,1,1,0,0,0,0,0,0,3,3,0,0,51
"Tennessee","Pickett",1281,939,12,2,2,1,0,0,0,0,0,0,0,2,0,0,0,19
"Tennessee","Polk",2907,2574,46,48,10,2,0,0,0,0,0,0,0,6,1,0,0,113
"Tennessee","Putnam",11248,10785,228,57,61,15,4,8,0,0,0,0,0,26,6,0,0,405
"Tennessee","Rhea",5900,3722,74,32,16,0,2,6,0,0,0,0,0,17,3,0,0,150
"Tennessee","Roane",11345,9575,211,97,60,9,0,10,0,0,0,0,0,15,4,0,0,406
"Tennessee","Robertson",9675,10249,148,39,28,4,0,5,0,0,0,0,0,14,2,0,0,240
"Tennessee","Rutherford",33445,27360,1024,110,143,29,0,12,0,0,0,0,0,48,11,0,0,1377
"Tennessee","Scott",3579,2967,31,22,7,3,1,0,0,0,0,0,0,5,0,0,0,69
"Tennessee","Sequatchie",2169,1648,37,23,3,3,0,0,0,0,0,0,0,3,1,0,0,70
"Tennessee","Sevier",16734,8208,259,64,65,4,0,4,0,0,0,0,0,24,3,0,0,423
"Tennessee","Shelby",141756,190404,2860,299,469,235,123,115,0,0,0,0,0,199,295,0,0,4595
"Tennessee","Smith",2384,4884,42,21,7,3,0,1,0,0,0,0,0,5,1,0,0,80
"Tennessee","Stewart",1826,2870,50,15,10,1,0,0,0,0,0,0,0,10,0,0,0,86
"Tennessee","Sullivan",33482,21354,520,80,137,65,7,21,0,0,0,0,0,55,6,0,0,891
"Tennessee","Sumner",27601,22118,482,86,109,23,5,13,0,0,0,0,0,36,4,0,0,758
"Tennessee","Tipton",10070,6300,96,25,29,10,0,3,0,0,0,0,0,17,2,0,0,182
"Tennessee","Trousdale",950,1966,15,4,1,5,0,1,0,0,0,0,0,2,1,0,0,29
"Tennessee","Unicoi",3780,2566,40,12,13,1,2,5,0,0,0,0,0,9,1,0,0,83
"Tennessee","Union",3199,2564,30,14,8,0,1,2,0,0,0,0,0,3,0,0,0,58
"Tennessee","Van Buren",845,1255,8,10,5,1,0,1,0,0,0,0,0,6,0,0,0,31
"Tennessee","Warren",5552,7378,105,31,28,5,0,4,0,0,0,0,0,25,3,0,0,201
"Tennessee","Washington",22579,14769,375,64,94,19,5,12,0,0,0,0,0,14,11,0,0,594
"Tennessee","Wayne",3370,1859,43,20,7,2,2,0,0,0,0,0,0,3,0,0,0,77
"Tennessee","Weakley",6106,5570,91,44,12,9,0,3,0,0,0,0,0,8,1,0,0,168
"Tennessee","White",3525,4135,58,29,14,1,0,0,0,0,0,0,0,12,1,0,0,115
"Tennessee","Williamson",38901,18745,536,50,141,30,0,6,0,0,0,0,0,15,5,0,0,783
"Tennessee","Wilson",18844,16561,308,69,75,8,2,6,0,0,0,0,0,39,4,0,0,511
"Texas","Anderson",9835,5041,131,40,33,0,0,0,0,0,0,0,0,0,0,0,0,204
"Texas","Andrews",3091,876,28,18,11,0,0,0,0,0,0,0,0,0,0,0,0,57
"Texas","Angelina",16648,9957,245,72,52,0,0,0,0,0,0,0,0,0,0,0,0,369
"Texas","Aransas",5390,2637,182,14,23,0,0,0,1,0,0,0,0,0,0,0,0,220
"Texas","Archer",2951,993,36,11,6,0,0,0,0,0,0,0,0,0,0,0,0,53
"Texas","Armstrong",772,150,11,1,3,1,0,0,0,0,0,0,0,0,0,0,0,16
"Texas","Atascosa",6231,4322,130,17,43,3,0,0,0,0,0,0,0,0,0,0,0,193
"Texas","Austin",6661,2407,112,24,18,5,0,0,0,0,0,0,0,0,0,0,0,159
"Texas","Bailey",1589,488,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,13
"Texas","Bandera",5613,1426,157,26,46,5,0,0,0,0,0,0,0,0,0,0,0,234
"Texas","Bastrop",10310,6973,871,36,113,4,0,0,1,0,0,0,0,0,0,0,0,1025
"Texas","Baylor",1285,663,26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,36
"Texas","Bee",4429,3795,66,17,20,3,0,0,0,0,0,0,0,0,0,0,0,106
"Texas","Bell",41208,21011,728,144,200,0,0,0,0,0,0,0,0,0,0,0,0,1072
"Texas","Bexar",215613,185158,9790,703,1425,30,2,0,5,0,0,0,0,0,0,0,0,11955
"Texas","Blanco",2777,811,140,13,24,1,0,0,1,0,0,0,0,0,0,0,0,179
"Texas","Borden",283,62,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,8
"Texas","Bosque",4745,1930,65,10,20,0,0,0,0,0,0,0,0,0,0,0,0,95
"Texas","Bowie",18325,11662,238,53,38,4,0,0,0,0,0,0,0,0,0,0,0,333
"Texas","Brazoria",53445,24883,1212,184,292,3,0,0,0,0,0,0,0,0,0,0,0,1691
"Texas","Brazos",32864,12359,1351,83,283,0,0,0,1,0,0,0,0,0,0,0,0,1718
"Texas","Brewster",1867,1349,306,17,41,0,0,0,0,0,0,0,0,0,0,0,0,364
"Texas","Briscoe",544,224,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4
"Texas","Brooks",556,1854,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,21
"Texas","Brown",9609,3138,125,27,21,0,0,0,0,0,0,0,0,0,0,0,0,173
"Texas","Burleson",3542,2235,60,12,17,0,0,0,0,0,0,0,0,0,0,0,0,89
"Texas","Burnet",9286,3557,292,29,67,1,0,0,0,0,0,0,0,0,0,0,0,389
"Texas","Caldwell",5216,3872,266,25,46,0,0,0,0,0,0,0,0,0,0,0,0,337
"Texas","Calhoun",3724,2766,43,14,15,1,0,0,0,0,0,0,0,0,0,0,0,73
"Texas","Callahan",3656,1174,34,15,17,0,0,0,0,0,0,0,0,0,0,0,0,66
"Texas","Cameron",27800,33214,699,116,228,0,0,0,0,0,0,0,0,0,0,0,0,1043
"Texas","Camp",2121,1625,31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,38
"Texas","Carson",2216,480,29,12,4,1,0,0,0,0,0,0,0,0,0,0,0,46
"Texas","Cass",6295,4618,68,23,14,1,0,0,0,0,0,0,0,0,0,0,0,106
"Texas","Castro",1607,727,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,20
"Texas","Chambers",6769,2888,111,17,21,0,0,0,0,0,0,0,0,0,0,0,0,149
"Texas","Cherokee",9599,4755,122,27,33,1,0,0,0,0,0,0,0,0,0,0,0,183
"Texas","Childress",1506,602,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"Texas","Clay",3112,1460,39,16,10,0,0,0,0,0,0,0,0,0,0,0,0,65
"Texas","Cochran",807,344,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,20
"Texas","Coke",1137,355,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,23
"Texas","Coleman",2687,853,27,5,6,0,0,0,0,0,0,0,0,0,0,0,0,38
"Texas","Collin",128179,42884,3195,296,854,11,0,0,1,0,0,0,0,0,0,0,0,4357
"Texas","Collingsworth",974,429,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,12
"Texas","Colorado",4913,2229,84,19,4,0,0,0,0,0,0,0,0,0,0,0,0,107
"Texas","Comal",24599,7131,787,74,147,10,0,0,0,0,0,0,0,0,0,0,0,1018
"Texas","Comanche",3334,1636,33,7,12,0,0,0,0,0,0,0,0,0,0,0,0,52
"Texas","Concho",818,268,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,17
"Texas","Cooke",10128,3153,124,30,34,0,0,0,0,0,0,0,0,0,0,0,0,188
"Texas","Coryell",10321,4493,202,37,34,0,0,0,0,0,0,0,0,0,0,0,0,273
"Texas","Cottle",502,241,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"Texas","Crane",1246,387,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,21
"Texas","Crockett",924,467,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7
"Texas","Crosby",1270,705,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,27
"Texas","Culberson",413,577,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,22
"Texas","Dallam",1385,341,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,18
"Texas","Dallas",322345,275308,11671,910,2729,50,20,0,6,0,0,0,0,0,0,0,0,15386
"Texas","Dawson",3337,1463,17,14,8,0,0,0,0,0,0,0,0,0,0,0,0,39
"Texas","Deaf Smith",3687,1240,27,21,8,0,0,0,1,0,0,0,0,0,0,0,0,57
"Texas","Delta",1143,726,16,9,6,0,0,0,0,0,0,0,0,0,0,0,0,31
"Texas","Denton",102171,40144,3430,261,769,11,2,0,2,0,0,0,0,0,0,0,0,4475
"Texas","Dewitt",4541,1570,53,2,16,1,0,0,0,0,0,0,0,0,0,0,0,72
"Texas","Dickens",589,284,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8
"Texas","Dimmit",1032,2678,20,4,19,0,0,0,0,0,0,0,0,0,0,0,0,43
"Texas","Donley",1333,360,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0,26
"Texas","Duval",1010,3990,22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,30
"Texas","Eastland",4531,1774,56,25,23,3,2,0,0,0,0,0,0,0,0,0,0,109
"Texas","Ector",22893,9425,378,95,109,1,0,0,0,0,0,0,0,0,0,0,0,583
"Texas","Edwards",663,261,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,13
"Texas","El Paso",57574,83848,2840,264,512,2,0,0,2,0,0,0,0,0,0,0,0,3620
"Texas","Ellis",26091,10629,377,81,125,3,0,0,1,0,0,0,0,0,0,0,0,587
"Texas","Erath",8126,2804,129,23,31,1,1,0,0,0,0,0,0,0,0,0,0,185
"Texas","Falls",3239,2417,33,22,4,0,0,0,0,0,0,0,0,0,0,0,0,59
"Texas","Fannin",6074,4102,110,34,20,0,0,0,0,0,0,0,0,0,0,0,0,164
"Texas","Fayette",6658,2542,132,33,19,2,1,0,0,0,0,0,0,0,0,0,0,187
"Texas","Fisher",968,884,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,20
"Texas","Floyd",1830,580,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"Texas","Foard",286,263,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7
"Texas","Fort Bend",73567,47569,1953,200,214,5,1,0,0,0,0,0,0,0,0,0,0,2373
"Texas","Franklin",2420,1018,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,34
"Texas","Freestone",4247,2316,46,10,20,1,1,0,0,0,0,0,0,0,0,0,0,78
"Texas","Frio",1774,2317,23,7,7,0,0,0,0,0,0,0,0,0,0,0,0,37
"Texas","Gaines",2691,723,23,13,9,0,0,0,0,0,0,0,0,0,0,0,0,45
"Texas","Galveston",50397,40020,2150,154,262,0,0,0,0,0,0,0,0,0,0,0,0,2566
"Texas","Garza",1302,454,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,14
"Texas","Gillespie",8096,1511,220,44,49,0,0,0,0,0,0,0,0,0,0,0,0,313
"Texas","Glasscock",528,39,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Texas","Goliad",2108,1233,27,13,11,0,0,0,0,0,0,0,0,0,0,0,0,51
"Texas","Gonzales",4092,1877,72,13,15,0,0,0,0,0,0,0,0,0,0,0,0,100
"Texas","Gray",6732,1376,40,27,10,0,0,0,0,0,0,0,0,0,0,0,0,77
"Texas","Grayson",25596,13647,484,82,126,2,2,0,1,0,0,0,0,0,0,0,0,697
"Texas","Gregg",26739,11244,324,50,74,2,0,0,0,0,0,0,0,0,0,0,0,450
"Texas","Grimes",4197,2450,98,37,16,4,0,0,0,0,0,0,0,0,0,0,0,155
"Texas","Guadalupe",21499,8311,545,64,143,5,0,0,0,0,0,0,0,0,0,0,0,757
"Texas","Hale",6868,2158,45,24,13,2,0,0,0,0,0,0,0,0,0,0,0,84
"Texas","Hall",966,472,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"Texas","Hamilton",2447,878,27,7,14,3,0,0,0,0,0,0,0,0,0,0,0,51
"Texas","Hansford",1874,198,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16
"Texas","Hardeman",976,566,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,15
"Texas","Hardin",11962,5595,185,56,36,2,0,0,0,0,0,0,0,0,0,0,0,279
"Texas","Harris",529159,418267,22994,1694,2643,40,10,0,15,0,0,0,0,0,0,0,0,27396
"Texas","Harrison",13834,8878,164,48,34,12,0,0,0,0,0,0,0,0,0,0,0,258
"Texas","Hartley",1645,359,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,27
"Texas","Haskell",1488,1401,23,10,5,0,0,0,0,0,0,0,0,0,0,0,0,38
"Texas","Hays",20170,11387,2451,68,238,0,1,0,2,0,0,0,0,0,0,0,0,2760
"Texas","Hemphill",1203,251,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,20
"Texas","Henderson",16607,8704,201,41,70,3,1,0,0,0,0,0,0,0,0,0,0,316
"Texas","Hidalgo",38301,61390,968,153,238,0,0,0,0,0,0,0,0,0,0,0,0,1359
"Texas","Hill",7054,3524,100,35,22,0,0,0,0,0,0,0,0,0,0,0,0,157
"Texas","Hockley",5250,1419,41,18,17,0,0,0,0,0,0,0,0,0,0,0,0,76
"Texas","Hood",12429,4704,239,48,85,0,0,0,0,0,0,0,0,0,0,0,0,372
"Texas","Hopkins",7076,3692,82,22,34,4,0,0,0,0,0,0,0,0,0,0,0,142
"Texas","Houston",5308,2833,51,29,11,0,2,0,2,0,0,0,0,0,0,0,0,95
"Texas","Howard",6668,2744,75,33,28,0,0,0,0,0,0,0,0,0,0,0,0,136
"Texas","Hudspeth",514,380,15,5,8,0,0,0,0,0,0,0,0,0,0,0,0,28
